Gender,EmployeeID,MonthlyIncome,PerformanceRating,PercentSalaryHike,JobLevel,Education,JobInvolvement,StockOptionLevel,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,JR_HealthRep,JR_HHRR,JR_LabTec,JR_Man,JR_MftDir,JR_ResDir,JR_ResSci,JR_SaleExc,JR_SaleRep,MaritalStatus,DistanceFromHome,TotalWorkingYears,Age,NumCompaniesWorked,Dept_HHRR,Dept_R&Dev,Dept_Sales,Ed_HHRR,Ed_LifeSci,Ed_Mktg,Ed_Med,Ed_Tech,Ed_Other,BusinessTravel,Attrition
1,2307,65240,3,13,1,1,4,1,8,1.0,1.0,4.0,2,7,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,1,0
1,2308,28990,3,17,2,3,2,0,15,2.0,3.0,3.0,3,5,7,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,2309,52310,3,12,1,5,3,2,21,3.0,4.0,3.0,4,7,7,0,0,0,0,1,0,0,0,0,2,1,2,2,0,0,0,1,0,1,0,0,0,0,1,0
0,2310,23560,3,13,1,2,3,0,1,3.0,1.0,3.0,5,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,2312,118360,4,22,3,3,4,0,10,1.0,2.0,3.0,2,7,7,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0
0,2313,109030,3,11,1,1,4,0,5,2.0,3.0,3.0,3,4,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2314,29730,4,22,1,4,4,0,7,4.0,2.0,3.0,0,2,5,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,1,0,0,0,0,1,0,0,1,0
1,2315,142750,3,18,4,3,2,1,3,3.0,4.0,2.0,5,1,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,2316,55620,3,13,1,4,3,1,8,3.0,3.0,3.0,2,7,7,0,0,1,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,0,0,1,0,0,1,0
1,2317,45370,3,18,2,4,4,1,1,3.0,3.0,2.0,5,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,3,0,1,0,0,1,0,0,0,0,1,0
0,2318,76420,4,20,1,1,2,1,2,1.0,1.0,1.0,2,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
0,2319,179240,3,13,3,3,3,2,10,2.0,1.0,3.0,2,6,7,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
0,2320,52040,3,13,1,3,3,1,6,3.0,3.0,3.0,2,1,2,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,1,0,0,1,0,0,0,2,0
0,2321,22770,3,12,1,2,3,1,3,4.0,1.0,3.0,2,1,2,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2322,27950,3,13,5,3,3,0,4,3.0,2.0,3.0,4,1,3,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1,2323,25320,3,13,1,3,1,0,1,1.0,1.0,3.0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0,2324,25590,4,25,2,3,3,0,33,3.0,4.0,3.0,2,1,9,0,0,0,1,0,0,0,0,0,1,3,3,2,0,0,1,0,0,1,0,0,0,0,1,1
1,2325,49080,3,19,3,3,2,1,5,3.0,2.0,3.0,3,1,4,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,1,1
1,2326,23800,3,13,5,4,3,0,6,4.0,1.0,2.0,5,1,2,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0
0,2327,47650,3,12,1,5,3,1,8,3.0,1.0,2.0,4,7,6,0,0,0,0,0,0,0,1,0,1,0,1,2,4,0,1,0,0,1,0,0,0,0,1,0
0,2328,20440,3,11,2,3,3,0,1,1.0,4.0,1.0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2329,26930,3,18,1,1,2,0,36,3.0,4.0,3.0,6,2,13,0,0,1,0,0,0,0,0,0,1,2,3,3,0,0,1,0,0,0,0,1,0,0,1,0
0,2330,65860,3,18,2,2,3,1,2,2.0,4.0,2.0,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0
0,2331,32940,3,11,1,3,3,0,1,1.0,4.0,3.0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2332,41710,4,23,1,2,4,0,9,3.0,2.0,3.0,4,7,7,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,1,0,0,1,0,0,0,1,0
1,2333,27780,3,13,1,3,2,0,3,2.0,2.0,4.0,5,1,2,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0
0,2334,23770,3,13,1,3,3,2,1,2.0,3.0,3.0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0
0,2335,24040,3,17,1,3,2,0,10,2.0,1.0,3.0,3,1,5,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2336,23180,3,19,2,2,4,0,5,1.0,3.0,3.0,4,0,4,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1,2337,20080,3,12,1,2,3,0,7,4.0,3.0,3.0,3,7,6,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0
1,2338,62440,4,22,1,1,3,0,6,1.0,4.0,4.0,3,1,3,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0
1,2339,27990,3,12,1,2,1,1,1,3.0,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,0,1,0,0,0,0,1,0,0,1,0
1,2340,105520,3,11,3,2,3,0,2,4.0,3.0,3.0,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,2341,23290,3,15,2,3,3,0,3,1.0,1.0,3.0,2,0,2,0,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,1,0,0,0,0,2,0
1,2342,40140,3,13,5,2,3,1,1,4.0,4.0,3.0,3,0,1,0,0,0,1,0,0,0,0,0,2,1,2,2,4,0,1,0,0,1,0,0,0,0,1,0
1,2343,74030,3,12,2,3,3,1,10,2.0,3.0,2.0,4,6,8,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1,2344,22590,3,14,1,1,3,0,8,4.0,3.0,2.0,2,7,7,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,1,0,0,1,0,0,0,0,2,0
0,2345,69320,3,13,2,4,3,0,5,4.0,1.0,3.0,5,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
0,2346,46780,4,25,1,1,4,1,6,4.0,2.0,3.0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,2,2,0,1,0,0,0,0,0,0,1,1,0
1,2347,135820,3,17,3,3,2,1,1,3.0,4.0,2.0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,2348,23320,3,11,1,4,3,0,26,4.0,1.0,1.0,2,0,12,0,0,1,0,0,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0
1,2349,24130,3,16,2,3,3,1,1,3.0,2.0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,2350,97050,3,18,3,2,2,2,4,2.0,3.0,2.0,3,1,3,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,2351,42940,4,20,2,3,2,0,30,2.0,3.0,3.0,2,12,13,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,1,0,0,0,0,0,0,1,2,0
0,2352,47210,3,14,3,2,3,1,3,2.0,4.0,3.0,3,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,2353,25190,4,21,3,3,3,2,22,2.0,4.0,2.0,2,1,10,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0
1,2354,21210,3,13,1,3,3,1,6,2.0,2.0,2.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,2355,29730,3,12,2,2,3,0,10,3.0,1.0,3.0,2,1,4,0,0,0,0,0,0,1,0,0,2,5,1,2,0,0,0,1,0,0,0,0,1,0,1,0
0,2356,58550,3,14,2,4,2,1,10,1.0,1.0,3.0,3,4,5,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0
0,2357,36170,4,21,2,3,3,1,5,4.0,1.0,3.0,5,0,3,0,0,0,0,0,0,1,0,0,2,1,1,1,3,0,1,0,0,0,0,1,0,0,2,0
0,2358,67250,3,17,2,1,3,1,3,3.0,3.0,3.0,3,1,1,0,0,0,0,1,0,0,0,0,1,3,0,1,4,0,1,0,0,0,0,1,0,0,1,0
0,2359,103250,3,11,5,4,2,1,9,3.0,4.0,3.0,3,7,2,0,0,0,0,1,0,0,0,0,3,5,0,1,0,0,0,1,0,0,1,0,0,0,2,0
0,2360,69490,3,14,3,4,3,1,9,3.0,1.0,2.0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0
0,2361,106090,3,17,3,2,3,1,7,2.0,1.0,3.0,2,7,7,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,1,0
0,2362,44470,3,13,4,1,3,0,7,4.0,1.0,3.0,4,0,7,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2363,21570,4,25,2,3,2,0,16,2.0,1.0,3.0,1,1,10,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,2364,46010,3,15,3,3,3,2,5,2.0,1.0,2.0,2,0,0,0,0,0,0,1,0,0,0,0,3,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2365,170990,3,14,1,1,3,1,2,3.0,4.0,3.0,2,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,2367,148520,3,19,2,4,2,3,5,4.0,3.0,3.0,3,1,0,0,0,0,0,0,0,1,0,0,1,5,2,2,1,0,1,0,0,0,0,1,0,0,1,0
0,2369,56660,3,14,1,1,3,1,18,1.0,3.0,3.0,2,14,12,0,0,1,0,0,0,0,0,0,1,4,1,2,0,0,1,0,0,1,0,0,0,0,1,0
1,2370,78230,3,13,2,3,3,1,14,3.0,3.0,3.0,3,2,9,0,0,0,0,0,0,0,1,0,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,2371,78800,3,12,1,4,4,1,4,3.0,3.0,2.0,2,0,2,0,0,1,0,0,0,0,0,0,1,5,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1,2372,131940,3,11,2,3,3,0,9,1.0,3.0,1.0,2,3,8,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0
1,2373,50670,3,11,2,3,2,2,10,4.0,4.0,3.0,3,3,9,0,0,1,0,0,0,0,0,0,3,5,1,2,0,0,1,0,0,1,0,0,0,0,1,0
1,2374,50790,3,11,3,4,3,0,5,4.0,3.0,4.0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0
0,2375,23210,3,12,3,3,3,1,13,4.0,1.0,3.0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,1,0,0,0,0,1,1
1,2376,174440,3,14,2,3,3,0,8,2.0,2.0,1.0,4,7,7,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,2377,24040,3,17,2,3,2,0,4,3.0,4.0,2.0,2,3,3,1,0,0,0,0,0,0,0,0,2,1,1,2,3,0,1,0,0,0,0,0,1,0,1,0
0,2378,34520,3,11,1,2,2,1,10,1.0,4.0,3.0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,1,0,0,0,2,0
1,2379,22700,3,14,3,4,3,3,2,3.0,4.0,3.0,2,2,2,0,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,1,0,0,1,0,0,0,2,0
0,2381,54880,4,22,2,3,3,1,6,1.0,4.0,3.0,6,1,3,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1,0,0,1,0,0,0,0,2,0
0,2382,194190,3,14,3,4,1,1,3,2.0,3.0,3.0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0
0,2383,28110,4,20,1,3,3,0,4,4.0,4.0,2.0,3,1,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,2,0
0,2384,36330,3,16,1,4,3,2,4,1.0,1.0,1.0,0,0,3,0,0,0,0,0,1,0,0,0,2,3,1,2,1,0,0,1,0,0,1,0,0,0,1,1
1,2385,41630,3,15,2,1,2,1,5,3.0,3.0,3.0,4,1,4,0,0,0,1,0,0,0,0,0,2,4,0,1,4,0,1,0,0,0,0,1,0,0,1,0
1,2386,21320,4,20,3,3,2,0,3,2.0,1.0,3.0,1,0,2,0,0,0,0,0,0,0,1,0,1,4,0,1,2,0,1,0,0,1,0,0,0,0,1,0
0,2387,139730,3,14,4,1,2,0,7,4.0,3.0,3.0,3,0,7,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0
1,2388,26840,3,12,2,3,3,0,5,4.0,2.0,3.0,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,0,0,1,0,0,1,0,0,0,1,0
0,2389,108450,4,24,2,2,2,0,4,1.0,2.0,3.0,4,1,2,0,0,0,0,0,1,0,0,0,1,0,2,2,1,0,0,1,0,1,0,0,0,0,1,0
0,2390,43770,3,12,3,2,2,1,14,4.0,1.0,3.0,2,1,11,0,0,0,0,0,0,0,1,0,3,0,1,2,2,0,1,0,0,0,0,1,0,0,1,0
1,2391,37430,3,13,2,4,3,1,2,3.0,3.0,3.0,2,2,2,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2392,41480,3,11,3,3,3,0,11,4.0,2.0,3.0,3,7,9,0,0,1,0,0,0,0,0,0,3,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1,2393,10510,3,14,2,3,3,0,4,1.0,2.0,3.0,2,1,3,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
1,2394,107390,3,11,2,2,3,3,15,3.0,3.0,3.0,3,2,12,0,0,0,0,0,0,1,0,0,1,1,3,2,1,1,0,0,0,1,0,0,0,0,1,0
1,2396,114160,3,16,2,2,3,0,5,4.0,1.0,3.0,2,0,4,1,0,0,0,0,0,0,0,0,3,0,1,1,3,0,1,0,0,0,0,1,0,0,1,0
0,2397,26000,3,14,1,3,3,0,10,2.0,3.0,3.0,5,4,7,0,0,1,0,0,0,0,0,0,1,4,3,3,1,0,0,1,0,0,1,0,0,0,1,0
1,2398,24220,3,11,1,4,3,1,14,3.0,3.0,3.0,2,6,11,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0
0,2399,54720,3,11,1,4,2,1,11,4.0,4.0,4.0,3,6,7,0,0,0,0,0,1,0,0,0,2,3,1,1,1,0,1,0,0,0,0,1,0,0,2,1
0,2400,24510,3,12,2,2,3,1,13,4.0,4.0,4.0,3,2,9,0,0,0,0,0,0,1,0,0,1,3,1,2,3,0,1,0,0,1,0,0,0,0,2,0
0,2401,42400,3,14,2,2,2,0,10,1.0,2.0,2.0,2,0,9,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0,2402,109990,3,18,5,3,2,3,6,4.0,4.0,3.0,3,0,4,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,2403,50030,3,13,5,4,3,0,9,4.0,2.0,2.0,5,1,6,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
1,2404,127420,3,11,2,4,2,0,10,1.0,4.0,3.0,4,0,2,0,0,0,0,0,0,0,1,0,1,5,1,1,0,0,1,0,0,0,0,0,1,0,1,0
0,2405,42270,3,18,1,4,2,0,2,4.0,1.0,2.0,3,2,2,0,0,1,0,0,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,1,0,0,1,0
1,2406,39170,3,15,1,2,3,3,4,4.0,2.0,3.0,2,3,3,0,0,0,0,0,0,0,1,0,2,5,0,2,0,0,0,1,0,0,0,1,0,0,2,0
0,2407,183030,4,22,3,4,2,1,3,2.0,2.0,3.0,2,1,2,0,0,1,0,0,0,0,0,0,3,0,2,2,3,0,1,0,0,0,0,1,0,0,1,0
0,2408,23800,3,13,2,3,1,0,8,3.0,3.0,3.0,3,0,0,0,0,0,0,1,0,0,0,0,2,4,2,2,2,0,1,0,0,0,0,1,0,0,1,0
1,2409,137260,3,12,4,4,4,0,2,4.0,3.0,3.0,6,0,2,0,0,0,1,0,0,0,0,0,2,4,2,2,1,0,1,0,0,1,0,0,0,0,1,0
0,2410,47770,3,18,1,3,3,1,2,4.0,1.0,3.0,3,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,2411,63850,3,13,2,2,2,0,6,3.0,4.0,3.0,6,1,2,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,2412,199730,3,12,3,2,3,0,3,1.0,3.0,2.0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,3,0,1,0,0,0,0,0,1,0,1,0
1,2413,68610,3,12,3,3,2,0,2,3.0,4.0,3.0,2,2,2,1,0,0,0,0,0,0,0,0,3,1,0,2,2,0,1,0,0,0,0,0,1,0,1,0
1,2414,49690,3,12,3,3,3,0,5,4.0,3.0,3.0,3,1,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0,2415,198450,3,11,1,2,3,1,0,4.0,3.0,2.0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,0,1,0,0,1,0,0,0,0,1,0
0,2416,133200,3,11,4,3,3,0,4,2.0,4.0,3.0,2,1,2,0,0,0,0,0,1,0,0,0,1,4,1,2,1,0,1,0,0,1,0,0,0,0,1,0
0,2417,63470,3,12,1,2,1,1,9,4.0,3.0,3.0,3,7,7,1,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,1,0,0,1,0,0,0,2,1
0,2418,27430,3,19,2,3,3,1,1,4.0,2.0,3.0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,2419,108800,4,23,1,2,3,1,7,4.0,4.0,3.0,5,5,7,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,2420,23420,3,11,5,1,3,2,4,1.0,2.0,3.0,2,1,2,0,0,1,0,0,0,0,0,0,3,4,0,3,2,0,1,0,0,1,0,0,0,0,1,0
1,2421,176500,3,19,2,3,1,1,15,2.0,4.0,4.0,6,4,13,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2422,40250,3,13,1,4,2,1,1,3.0,4.0,4.0,5,0,0,0,0,0,1,0,0,0,0,0,3,3,1,3,1,0,0,1,0,0,0,1,0,0,1,0
0,2423,97250,3,11,3,3,3,0,14,2.0,2.0,3.0,0,2,13,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2424,119040,3,12,1,3,3,1,6,3.0,4.0,2.0,4,1,3,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,1,0,0,0,0,2,0
0,2425,21770,3,13,1,2,3,0,10,2.0,4.0,3.0,5,8,7,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2426,75250,3,14,2,2,3,2,3,3.0,4.0,3.0,2,0,2,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0,2427,48340,3,14,1,3,4,0,8,3.0,4.0,3.0,1,6,7,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
0,2428,20420,3,16,3,3,3,0,5,1.0,4.0,4.0,2,1,4,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,2,0
0,2429,22200,3,11,2,4,1,0,10,4.0,4.0,3.0,2,8,8,0,0,0,0,0,0,0,1,0,1,5,1,2,0,0,1,0,0,1,0,0,0,0,1,0
0,2430,10520,3,13,3,3,3,0,5,3.0,3.0,3.0,3,0,4,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2431,28210,3,17,1,4,3,0,10,4.0,3.0,3.0,3,8,7,0,0,0,0,0,0,1,0,0,2,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0
0,2432,192370,3,11,2,2,3,1,5,4.0,3.0,3.0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0
1,2433,41070,3,11,3,4,1,1,13,3.0,4.0,2.0,2,6,7,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
1,2434,83960,3,15,2,3,2,2,23,3.0,3.0,2.0,3,14,4,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0
1,2435,20070,3,12,2,2,2,0,1,4.0,3.0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1,2436,196270,3,11,2,3,3,2,23,3.0,3.0,1.0,1,14,10,0,0,0,0,0,0,0,1,0,1,0,2,2,3,0,1,0,0,0,0,1,0,0,2,1
0,2437,106860,3,14,1,1,3,1,3,4.0,3.0,4.0,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,2438,29420,4,22,1,4,3,1,21,4.0,2.0,3.0,4,8,6,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0
0,2439,88580,3,16,2,1,3,1,5,1.0,3.0,2.0,2,1,3,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,1,0,0,0,2,0
0,2440,167560,3,11,1,2,3,2,5,2.0,3.0,4.0,5,0,3,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2441,107980,3,14,2,2,1,2,3,3.0,2.0,3.0,5,1,2,0,0,0,0,0,0,1,0,0,1,0,1,2,3,0,0,1,0,0,0,1,0,0,0,0
0,2442,23230,3,16,1,2,3,1,1,2.0,1.0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,1,4,1,2,1,0,1,0,0,0,0,0,1,0,1,0
1,2443,14160,3,15,1,3,2,1,6,2.0,1.0,4.0,3,1,2,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2444,46150,3,12,4,3,2,0,10,3.0,2.0,3.0,3,0,9,0,0,0,0,0,0,0,1,0,2,1,1,2,3,0,1,0,0,0,0,1,0,0,1,0
0,2445,24610,4,20,1,4,3,1,7,4.0,3.0,3.0,4,0,7,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
0,2446,87220,3,17,1,4,3,1,10,2.0,4.0,2.0,3,0,8,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,2447,39550,3,12,2,2,3,1,1,3.0,2.0,1.0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0
1,2448,99570,4,20,3,4,3,0,10,3.0,4.0,2.0,1,0,3,0,0,0,0,0,0,0,1,0,3,0,1,2,2,0,1,0,0,0,0,0,1,0,1,0
0,2449,33760,4,20,2,3,3,0,2,2.0,1.0,3.0,3,2,2,0,0,0,0,1,0,0,0,0,3,0,1,1,2,0,1,0,0,0,0,1,0,0,1,1
1,2450,88230,3,13,2,3,3,2,0,1.0,2.0,3.0,3,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,3,0,1,0,0,0,0,1,0,0,1,1
0,2451,103220,3,14,3,4,3,2,3,3.0,2.0,1.0,2,1,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2452,46210,3,18,2,3,3,1,5,4.0,4.0,2.0,3,1,4,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0
1,2453,109760,3,11,2,3,2,0,9,4.0,4.0,3.0,3,5,8,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
0,2454,36600,3,11,1,3,2,2,4,4.0,3.0,1.0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
0,2455,104820,3,11,3,3,2,1,21,2.0,2.0,2.0,6,12,8,0,0,0,0,1,0,0,0,0,2,1,2,2,0,0,0,1,0,1,0,0,0,0,1,0
0,2456,71190,3,15,1,4,3,0,5,3.0,3.0,4.0,2,0,3,0,0,0,0,0,0,0,0,1,1,3,0,2,2,0,1,0,0,0,0,1,0,0,1,0
0,2457,95820,3,12,1,3,3,1,9,4.0,1.0,3.0,2,0,7,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,2,0
0,2458,45080,3,11,1,4,3,1,2,1.0,4.0,3.0,5,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0
1,2459,22070,3,14,1,3,3,0,4,3.0,4.0,2.0,4,1,2,0,1,0,0,0,0,0,0,0,3,2,0,1,3,0,1,0,0,1,0,0,0,0,2,1
0,2460,77560,3,15,3,2,4,2,5,1.0,3.0,3.0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,2461,66940,3,13,1,3,2,1,6,3.0,4.0,2.0,2,1,4,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,2462,36910,3,13,5,3,3,0,2,2.0,2.0,3.0,3,2,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
